Log file open, 02/01/23 20:53:35
[2023.02.01-17.53.40:568][  0]LogMeshReduction: Using QuadricMeshReduction for automatic static mesh reduction
[2023.02.01-17.53.40:568][  0]LogMeshReduction: Using SimplygonMeshReduction for automatic skeletal mesh reduction
[2023.02.01-17.53.40:568][  0]LogMeshReduction: Using ProxyLODMeshReduction for automatic mesh merging
[2023.02.01-17.53.40:568][  0]LogMeshReduction: No distributed automatic mesh merging module available
[2023.02.01-17.53.40:569][  0]LogMeshMerging: No distributed automatic mesh merging module available
[2023.02.01-17.53.40:850][  0]LogNetVersion: PJ1_ShootThemUp 1.0.0, NetCL: 23058290, EngineNetVer: 30, GameNetVer: 0 (Checksum: 21197011)
[2023.02.01-17.53.41:093][  0]LogTurnkeySupport: Completed device detection: Code = 0
[2023.02.01-17.53.41:451][  0]LogUObjectArray: 20936 objects as part of root set at end of initial load.
[2023.02.01-17.53.41:451][  0]LogUObjectAllocator: 5786168 out of 0 bytes used by permanent object pool.
[2023.02.01-17.53.41:451][  0]LogUObjectArray: CloseDisregardForGC: 0/0 objects in disregard for GC pool
[2023.02.01-17.53.41:516][  0]LogSlate: Border
[2023.02.01-17.53.41:516][  0]LogSlate: BreadcrumbButton
[2023.02.01-17.53.41:516][  0]LogSlate: Brushes.Title
[2023.02.01-17.53.41:516][  0]LogSlate: Default
[2023.02.01-17.53.41:516][  0]LogSlate: Icons.Save
[2023.02.01-17.53.41:516][  0]LogSlate: Icons.Toolbar.Settings
[2023.02.01-17.53.41:516][  0]LogSlate: ListView
[2023.02.01-17.53.41:516][  0]LogSlate: SoftwareCursor_CardinalCross
[2023.02.01-17.53.41:516][  0]LogSlate: SoftwareCursor_Grab
[2023.02.01-17.53.41:516][  0]LogSlate: TableView.DarkRow
[2023.02.01-17.53.41:516][  0]LogSlate: TableView.Row
[2023.02.01-17.53.41:516][  0]LogSlate: TreeView
[2023.02.01-17.53.41:799][  0]LogTurnkeySupport: Turnkey Device: Win64@DESKTOP-U80N1JU: (Name=DESKTOP-U80N1JU, Type=Computer, Status=Valid, , Flags="Device_InstallSoftwareValid")
[2023.02.01-17.53.42:486][  0]LogNiagaraDebuggerClient: Niagara Debugger Client Initialized | Session: 44AAC43542AA85A4014FA0A1141770FB | Instance: E230738D401ADEA9A9E33CA8FCA5B5B4 (DESKTOP-U80N1JU-18496).
[2023.02.01-17.53.42:601][  0]LogTcpMessaging: Initializing TcpMessaging bridge
[2023.02.01-17.53.42:613][  0]LogUdpMessaging: Initializing bridge on interface 0.0.0.0:0 to multicast group 230.0.0.1:6666.
[2023.02.01-17.53.42:616][  0]LogUdpMessaging: Display: Added local interface '192.168.0.169' to multicast group '230.0.0.1:6666'
[2023.02.01-17.53.42:898][  0]LogAudio: Display: Registering Engine Module Parameter Interfaces...
[2023.02.01-17.53.42:927][  0]LogMetasoundEngine: MetaSound Engine Initialized
[2023.02.01-17.53.43:162][  0]LogPython: Using Python 3.9.7
[2023.02.01-17.53.44:189][  0]SourceControl: Source control is disabled
[2023.02.01-17.53.44:195][  0]SourceControl: Source control is disabled
[2023.02.01-17.53.44:213][  0]SourceControl: Source control is disabled
[2023.02.01-17.53.44:221][  0]LogUProjectInfo: Found projects:
[2023.02.01-17.53.44:728][  0]LogAndroidPermission: UAndroidPermissionCallbackProxy::GetInstance
[2023.02.01-17.53.44:755][  0]LogAudioCaptureCore: Display: No Audio Capture implementations found. Audio input will be silent.
[2023.02.01-17.53.44:755][  0]LogAudioCaptureCore: Display: No Audio Capture implementations found. Audio input will be silent.
[2023.02.01-17.53.45:136][  0]LogOpenImageDenoise: OIDN starting up
[2023.02.01-17.53.45:210][  0]LogCollectionManager: Loaded 0 collections in 0.002165 seconds
[2023.02.01-17.53.45:212][  0]LogFileCache: Scanning file cache for directory 'C:/GIT/UnrealEngine-PJ1-ShootThemUp/PJ1_ShootThemUp/Saved/Collections/' took 0.00s
[2023.02.01-17.53.45:212][  0]LogFileCache: Scanning file cache for directory 'C:/GIT/UnrealEngine-PJ1-ShootThemUp/PJ1_ShootThemUp/Content/Developers/golok/Collections/' took 0.00s
[2023.02.01-17.53.45:212][  0]LogFileCache: Scanning file cache for directory 'C:/GIT/UnrealEngine-PJ1-ShootThemUp/PJ1_ShootThemUp/Content/Collections/' took 0.00s
[2023.02.01-17.53.45:731][  0]LogEngine: Initializing Engine...
[2023.02.01-17.53.45:744][  0]LogStylusInput: Initializing StylusInput subsystem.
[2023.02.01-17.53.45:763][  0]LogStats: UGameplayTagsManager::InitializeManager -  0.001 s
[2023.02.01-17.53.45:766][  0]LogMaterial: Display: Missing cached shadermap for WireframeMaterial in PCD3D_SM6, Default, SM6 (DDC key hash: 659A670D7B11155B33FE0FA74538AE00DC88D168), compiling. Is special engine material.
[2023.02.01-17.53.45:771][  0]LogMaterial: Display: Missing cached shadermap for LevelColorationLitMaterial in PCD3D_SM6, Default, SM6 (DDC key hash: 4ABC2C9B617E4C5A1CA054C0D5DCCB7323F80FAD), compiling. Is special engine material.
[2023.02.01-17.53.45:775][  0]LogMaterial: Display: Missing cached shadermap for LevelColorationUnlitMaterial in PCD3D_SM6, Default, SM6 (DDC key hash: 20B27FE1E4D6668032DE64CE896209668496D669), compiling. Is special engine material.
[2023.02.01-17.53.45:781][  0]LogMaterial: Display: Missing cached shadermap for MAT_LevelColorationLitLightmapUV in PCD3D_SM6, Default, SM6 (DDC key hash: 12689C2CC98FF07D2F2171D168A44FFE5FCD93F7), compiling. Is special engine material.
[2023.02.01-17.53.45:786][  0]LogMaterial: Display: Missing cached shadermap for ShadedLevelColorationLitMaterial in PCD3D_SM6, Default, SM6 (DDC key hash: CA9635B74B6E5CE85B8A89CDC051075CCABCA393), compiling. Is special engine material.
[2023.02.01-17.53.45:791][  0]LogMaterial: Display: Missing cached shadermap for ShadedLevelColorationUnlitMateri in PCD3D_SM6, Default, SM6 (DDC key hash: EDE48AA4156A5667C76AFB7EAA77569B323E8CBE), compiling. Is special engine material.
[2023.02.01-17.53.45:920][  0]LogInit: Initializing FReadOnlyCVARCache
[2023.02.01-17.53.45:954][  0]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.02.01-17.53.45:997][  0]LogAIModule: Creating AISystem for world Untitled
[2023.02.01-17.53.46:002][  0]LogNetVersion: Set ProjectVersion to 1.0.0.0. Version Checksum will be recalculated on next use.
[2023.02.01-17.53.46:002][  0]LogInit: Texture streaming: Enabled
[2023.02.01-17.53.46:033][  0]LogAnalytics: Display: [UEEditor.Rocket.Release] APIServer = https://datarouter.ol.epicgames.com/. AppVersion = 5.1.0-23058290+++UE5+Release-5.1
[2023.02.01-17.53.46:048][  0]LogAudio: Display: Initializing Audio Device Manager...
[2023.02.01-17.53.46:069][  0]LogAudio: Display: Loading Default Audio Settings Objects...
[2023.02.01-17.53.46:070][  0]LogAudio: Display: No default SoundConcurrencyObject specified (or failed to load).
[2023.02.01-17.53.46:072][  0]LogAudio: Display: AudioInfo: 'BINKA' Registered
[2023.02.01-17.53.46:074][  0]LogAudio: Display: AudioInfo: 'PCM' Registered
[2023.02.01-17.53.46:074][  0]LogAudio: Display: AudioInfo: 'ADPCM' Registered
[2023.02.01-17.53.46:074][  0]LogAudio: Display: AudioInfo: 'OGG' Registered
[2023.02.01-17.53.46:074][  0]LogAudio: Display: AudioInfo: 'OPUS' Registered
[2023.02.01-17.53.46:075][  0]LogAudio: Display: Audio Device Manager Initialized
[2023.02.01-17.53.46:075][  0]LogAudio: Display: Creating Audio Device:                 Id: 1, Scope: Shared, Realtime: True
[2023.02.01-17.53.46:075][  0]LogAudioMixer: Display: Audio Mixer Platform Settings:
[2023.02.01-17.53.46:075][  0]LogAudioMixer: Display: 	Sample Rate:						  48000
[2023.02.01-17.53.46:075][  0]LogAudioMixer: Display: 	Callback Buffer Frame Size Requested: 1024
[2023.02.01-17.53.46:075][  0]LogAudioMixer: Display: 	Callback Buffer Frame Size To Use:	  1024
[2023.02.01-17.53.46:075][  0]LogAudioMixer: Display: 	Number of buffers to queue:			  1
[2023.02.01-17.53.46:075][  0]LogAudioMixer: Display: 	Max Channels (voices):				  0
[2023.02.01-17.53.46:075][  0]LogAudioMixer: Display: 	Number of Async Source Workers:		  4
[2023.02.01-17.53.46:075][  0]LogAudio: Display: AudioDevice MaxSources: 32
[2023.02.01-17.53.46:076][  0]LogAudio: Display: Audio Spatialization Plugin: None (built-in).
[2023.02.01-17.53.46:076][  0]LogAudio: Display: Audio Reverb Plugin: None (built-in).
[2023.02.01-17.53.46:076][  0]LogAudio: Display: Audio Occlusion Plugin: None (built-in).
[2023.02.01-17.53.46:088][  0]LogAudioMixer: Display: Initializing audio mixer using platform API: 'XAudio2'
[2023.02.01-17.53.46:187][  0]LogAudioMixer: Display: Using Audio Hardware Device Динамики (HyperX Cloud Alpha S Game)
[2023.02.01-17.53.46:190][  0]LogAudioMixer: Display: Initializing Sound Submixes...
[2023.02.01-17.53.46:197][  0]LogAudioMixer: Display: Creating Master Submix 'MasterSubmixDefault'
[2023.02.01-17.53.46:197][  0]LogAudioMixer: Display: Creating Master Submix 'MasterReverbSubmixDefault'
[2023.02.01-17.53.46:200][  0]LogAudioMixer: FMixerPlatformXAudio2::StartAudioStream() called. InstanceID=1
[2023.02.01-17.53.46:200][  0]LogAudioMixer: Display: Output buffers initialized: Frames=1024, Channels=8, Samples=8192, InstanceID=1
[2023.02.01-17.53.46:202][  0]LogAudioMixer: Display: Starting AudioMixerPlatformInterface::RunInternal(), InstanceID=1
[2023.02.01-17.53.46:202][  0]LogAudioMixer: Display: FMixerPlatformXAudio2::SubmitBuffer() called for the first time. InstanceID=1
[2023.02.01-17.53.46:202][  0]LogInit: FAudioDevice initialized.
[2023.02.01-17.53.46:203][  0]LogAudio: Display: Audio Device (ID: 1) registered with world 'Untitled'.
[2023.02.01-17.53.46:226][  0]LogCsvProfiler: Display: Metadata set : largeworldcoordinates="1"
[2023.02.01-17.53.46:238][  0]LogLiveCoding: Display: Starting LiveCoding
[2023.02.01-17.53.46:238][  0]LogLiveCoding: Display: LiveCodingConsole Arguments: PJ1_ShootThemUpEditor Win64 Development
[2023.02.01-17.53.46:240][  0]LogLiveCoding: Display: First instance in process group "UE_PJ1_ShootThemUp_0x5b3faaed", spawning console
[2023.02.01-17.53.46:248][  0]LogLiveCoding: Display: Waiting for server
[2023.02.01-17.53.46:683][  0]LogLiveCoding: Display: Successfully initialized, removing startup thread
[2023.02.01-17.53.46:716][  0]LogInit: Transaction tracking system initialized
[2023.02.01-17.53.46:782][  0]LogSourceControl: Display: Uncontrolled Changelist persistency file loaded ../../../../../GIT/UnrealEngine-PJ1-ShootThemUp/PJ1_ShootThemUp/Saved/SourceControl/UncontrolledChangelists.json
[2023.02.01-17.53.46:782][  0]LogSourceControl: Uncontrolled asset enumeration started...
[2023.02.01-17.53.46:787][  0]LogSourceControl: Uncontrolled asset enumeration finished in 0.004831 seconds (Found 115 uncontrolled assets)
[2023.02.01-17.53.46:838][  0]BlueprintLog: New page: Editor Load
[2023.02.01-17.53.47:049][  0]LocalizationService: Localization service is disabled
[2023.02.01-17.53.47:100][  0]TimingProfiler: Initialize
[2023.02.01-17.53.47:101][  0]TimingProfiler: OnSessionChanged
[2023.02.01-17.53.47:102][  0]LoadingProfiler: Initialize
[2023.02.01-17.53.47:102][  0]LoadingProfiler: OnSessionChanged
[2023.02.01-17.53.47:102][  0]NetworkingProfiler: Initialize
[2023.02.01-17.53.47:103][  0]NetworkingProfiler: OnSessionChanged
[2023.02.01-17.53.47:103][  0]MemoryProfiler: Initialize
[2023.02.01-17.53.47:103][  0]MemoryProfiler: OnSessionChanged
[2023.02.01-17.53.47:482][  0]LogFileCache: Scanning file cache for directory 'C:/GIT/UnrealEngine-PJ1-ShootThemUp/PJ1_ShootThemUp/Content/' took 0.02s
[2023.02.01-17.53.47:610][  0]LogEditorDomain: Display: Class /Script/AnimationData.AnimationSequencerDataModel is imported by a package but does not exist in memory. EditorDomain keys for packages using it will be invalid if it still exists.
	To clear this message, resave packages that use the deleted class, or load its module earlier than the packages that use it are referenced.
[2023.02.01-17.53.47:925][  0]LogLevelSequenceEditor: LevelSequenceEditor subsystem initialized.
[2023.02.01-17.53.47:957][  0]LogInit: Display: Engine is initialized. Leaving FEngineLoop::Init()
[2023.02.01-17.53.47:962][  0]SourceControl: Source control is disabled
[2023.02.01-17.53.47:962][  0]LogUnrealEdMisc: Loading editor; pre map load, took 13.602
[2023.02.01-17.53.47:967][  0]LogFactory: FactoryCreateFile: PackFactory with PackFactory (0 0 C:/Games/UE_5.1/FeaturePacks/StarterContent.upack)
[2023.02.01-17.53.47:970][  0]LogPackFactory: Finished extracting 8 files (including 0 errors).
[2023.02.01-17.53.47:971][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Blueprints/Blueprint_CeilingLight.uasset" to "../../../../../GIT/UnrealEngine-PJ1-ShootThemUp/PJ1_ShootThemUp/Content/StarterContent/Blueprints/Blueprint_CeilingLight.uasset"
[2023.02.01-17.53.47:972][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Blueprints/Blueprint_Effect_Explosion.uasset" to "../../../../../GIT/UnrealEngine-PJ1-ShootThemUp/PJ1_ShootThemUp/Content/StarterContent/Blueprints/Blueprint_Effect_Explosion.uasset"
[2023.02.01-17.53.47:972][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Blueprints/Blueprint_Effect_Fire.uasset" to "../../../../../GIT/UnrealEngine-PJ1-ShootThemUp/PJ1_ShootThemUp/Content/StarterContent/Blueprints/Blueprint_Effect_Fire.uasset"
[2023.02.01-17.53.47:973][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Blueprints/Blueprint_Effect_Smoke.uasset" to "../../../../../GIT/UnrealEngine-PJ1-ShootThemUp/PJ1_ShootThemUp/Content/StarterContent/Blueprints/Blueprint_Effect_Smoke.uasset"
[2023.02.01-17.53.47:974][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Blueprints/Blueprint_Effect_Sparks.uasset" to "../../../../../GIT/UnrealEngine-PJ1-ShootThemUp/PJ1_ShootThemUp/Content/StarterContent/Blueprints/Blueprint_Effect_Sparks.uasset"
[2023.02.01-17.53.47:974][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Blueprints/Blueprint_Effect_Steam.uasset" to "../../../../../GIT/UnrealEngine-PJ1-ShootThemUp/PJ1_ShootThemUp/Content/StarterContent/Blueprints/Blueprint_Effect_Steam.uasset"
[2023.02.01-17.53.47:975][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Blueprints/Blueprint_WallSconce.uasset" to "../../../../../GIT/UnrealEngine-PJ1-ShootThemUp/PJ1_ShootThemUp/Content/StarterContent/Blueprints/Blueprint_WallSconce.uasset"
[2023.02.01-17.53.47:977][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Blueprints/BP_LightStudio.uasset" to "../../../../../GIT/UnrealEngine-PJ1-ShootThemUp/PJ1_ShootThemUp/Content/StarterContent/Blueprints/BP_LightStudio.uasset"
[2023.02.01-17.53.47:978][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Architecture/Floor_400x400.uasset" to "../../../../../GIT/UnrealEngine-PJ1-ShootThemUp/PJ1_ShootThemUp/Content/StarterContent/Architecture/Floor_400x400.uasset"
[2023.02.01-17.53.47:979][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Architecture/Pillar_50x500.uasset" to "../../../../../GIT/UnrealEngine-PJ1-ShootThemUp/PJ1_ShootThemUp/Content/StarterContent/Architecture/Pillar_50x500.uasset"
[2023.02.01-17.53.47:981][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Collapse01.uasset" to "../../../../../GIT/UnrealEngine-PJ1-ShootThemUp/PJ1_ShootThemUp/Content/StarterContent/Audio/Collapse01.uasset"
[2023.02.01-17.53.47:982][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Architecture/SM_AssetPlatform.uasset" to "../../../../../GIT/UnrealEngine-PJ1-ShootThemUp/PJ1_ShootThemUp/Content/StarterContent/Architecture/SM_AssetPlatform.uasset"
[2023.02.01-17.53.47:983][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Particles/P_Ambient_Dust.uasset" to "../../../../../GIT/UnrealEngine-PJ1-ShootThemUp/PJ1_ShootThemUp/Content/StarterContent/Particles/P_Ambient_Dust.uasset"
[2023.02.01-17.53.47:984][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Collapse02.uasset" to "../../../../../GIT/UnrealEngine-PJ1-ShootThemUp/PJ1_ShootThemUp/Content/StarterContent/Audio/Collapse02.uasset"
[2023.02.01-17.53.47:985][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Architecture/Wall_400x200.uasset" to "../../../../../GIT/UnrealEngine-PJ1-ShootThemUp/PJ1_ShootThemUp/Content/StarterContent/Architecture/Wall_400x200.uasset"
[2023.02.01-17.53.47:987][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Particles/P_Explosion.uasset" to "../../../../../GIT/UnrealEngine-PJ1-ShootThemUp/PJ1_ShootThemUp/Content/StarterContent/Particles/P_Explosion.uasset"
[2023.02.01-17.53.47:988][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Collapse_Cue.uasset" to "../../../../../GIT/UnrealEngine-PJ1-ShootThemUp/PJ1_ShootThemUp/Content/StarterContent/Audio/Collapse_Cue.uasset"
[2023.02.01-17.53.47:989][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Explosion01.uasset" to "../../../../../GIT/UnrealEngine-PJ1-ShootThemUp/PJ1_ShootThemUp/Content/StarterContent/Audio/Explosion01.uasset"
[2023.02.01-17.53.47:990][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Particles/P_Fire.uasset" to "../../../../../GIT/UnrealEngine-PJ1-ShootThemUp/PJ1_ShootThemUp/Content/StarterContent/Particles/P_Fire.uasset"
[2023.02.01-17.53.47:991][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Explosion02.uasset" to "../../../../../GIT/UnrealEngine-PJ1-ShootThemUp/PJ1_ShootThemUp/Content/StarterContent/Audio/Explosion02.uasset"
[2023.02.01-17.53.47:992][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Particles/P_Smoke.uasset" to "../../../../../GIT/UnrealEngine-PJ1-ShootThemUp/PJ1_ShootThemUp/Content/StarterContent/Particles/P_Smoke.uasset"
[2023.02.01-17.53.47:993][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Architecture/Wall_400x300.uasset" to "../../../../../GIT/UnrealEngine-PJ1-ShootThemUp/PJ1_ShootThemUp/Content/StarterContent/Architecture/Wall_400x300.uasset"
[2023.02.01-17.53.47:994][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Architecture/Wall_400x400.uasset" to "../../../../../GIT/UnrealEngine-PJ1-ShootThemUp/PJ1_ShootThemUp/Content/StarterContent/Architecture/Wall_400x400.uasset"
[2023.02.01-17.53.47:995][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Architecture/Wall_500x500.uasset" to "../../../../../GIT/UnrealEngine-PJ1-ShootThemUp/PJ1_ShootThemUp/Content/StarterContent/Architecture/Wall_500x500.uasset"
[2023.02.01-17.53.47:996][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Explosion_Cue.uasset" to "../../../../../GIT/UnrealEngine-PJ1-ShootThemUp/PJ1_ShootThemUp/Content/StarterContent/Audio/Explosion_Cue.uasset"
[2023.02.01-17.53.47:997][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Architecture/Wall_Door_400x300.uasset" to "../../../../../GIT/UnrealEngine-PJ1-ShootThemUp/PJ1_ShootThemUp/Content/StarterContent/Architecture/Wall_Door_400x300.uasset"
[2023.02.01-17.53.47:998][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Particles/P_Sparks.uasset" to "../../../../../GIT/UnrealEngine-PJ1-ShootThemUp/PJ1_ShootThemUp/Content/StarterContent/Particles/P_Sparks.uasset"
[2023.02.01-17.53.47:998][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Architecture/Wall_Door_400x400.uasset" to "../../../../../GIT/UnrealEngine-PJ1-ShootThemUp/PJ1_ShootThemUp/Content/StarterContent/Architecture/Wall_Door_400x400.uasset"
[2023.02.01-17.53.48:000][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Fire01.uasset" to "../../../../../GIT/UnrealEngine-PJ1-ShootThemUp/PJ1_ShootThemUp/Content/StarterContent/Audio/Fire01.uasset"
[2023.02.01-17.53.48:001][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Architecture/Wall_Window_400x300.uasset" to "../../../../../GIT/UnrealEngine-PJ1-ShootThemUp/PJ1_ShootThemUp/Content/StarterContent/Architecture/Wall_Window_400x300.uasset"
[2023.02.01-17.53.48:001][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Fire01_Cue.uasset" to "../../../../../GIT/UnrealEngine-PJ1-ShootThemUp/PJ1_ShootThemUp/Content/StarterContent/Audio/Fire01_Cue.uasset"
[2023.02.01-17.53.48:003][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Particles/P_Steam_Lit.uasset" to "../../../../../GIT/UnrealEngine-PJ1-ShootThemUp/PJ1_ShootThemUp/Content/StarterContent/Particles/P_Steam_Lit.uasset"
[2023.02.01-17.53.48:005][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Fire_Sparks01.uasset" to "../../../../../GIT/UnrealEngine-PJ1-ShootThemUp/PJ1_ShootThemUp/Content/StarterContent/Audio/Fire_Sparks01.uasset"
[2023.02.01-17.53.48:006][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Architecture/Wall_Window_400x400.uasset" to "../../../../../GIT/UnrealEngine-PJ1-ShootThemUp/PJ1_ShootThemUp/Content/StarterContent/Architecture/Wall_Window_400x400.uasset"
[2023.02.01-17.53.48:007][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Fire_Sparks01_Cue.uasset" to "../../../../../GIT/UnrealEngine-PJ1-ShootThemUp/PJ1_ShootThemUp/Content/StarterContent/Audio/Fire_Sparks01_Cue.uasset"
[2023.02.01-17.53.48:008][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Light01.uasset" to "../../../../../GIT/UnrealEngine-PJ1-ShootThemUp/PJ1_ShootThemUp/Content/StarterContent/Audio/Light01.uasset"
[2023.02.01-17.53.48:009][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Light01_Cue.uasset" to "../../../../../GIT/UnrealEngine-PJ1-ShootThemUp/PJ1_ShootThemUp/Content/StarterContent/Audio/Light01_Cue.uasset"
[2023.02.01-17.53.48:010][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Light02.uasset" to "../../../../../GIT/UnrealEngine-PJ1-ShootThemUp/PJ1_ShootThemUp/Content/StarterContent/Audio/Light02.uasset"
[2023.02.01-17.53.48:011][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Light02_Cue.uasset" to "../../../../../GIT/UnrealEngine-PJ1-ShootThemUp/PJ1_ShootThemUp/Content/StarterContent/Audio/Light02_Cue.uasset"
[2023.02.01-17.53.48:013][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Smoke01.uasset" to "../../../../../GIT/UnrealEngine-PJ1-ShootThemUp/PJ1_ShootThemUp/Content/StarterContent/Audio/Smoke01.uasset"
[2023.02.01-17.53.48:014][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Smoke01_Cue.uasset" to "../../../../../GIT/UnrealEngine-PJ1-ShootThemUp/PJ1_ShootThemUp/Content/StarterContent/Audio/Smoke01_Cue.uasset"
[2023.02.01-17.53.48:014][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Starter_Background_Cue.uasset" to "../../../../../GIT/UnrealEngine-PJ1-ShootThemUp/PJ1_ShootThemUp/Content/StarterContent/Audio/Starter_Background_Cue.uasset"
[2023.02.01-17.53.48:018][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Starter_Birds01.uasset" to "../../../../../GIT/UnrealEngine-PJ1-ShootThemUp/PJ1_ShootThemUp/Content/StarterContent/Audio/Starter_Birds01.uasset"
[2023.02.01-17.53.48:024][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Starter_Music01.uasset" to "../../../../../GIT/UnrealEngine-PJ1-ShootThemUp/PJ1_ShootThemUp/Content/StarterContent/Audio/Starter_Music01.uasset"
[2023.02.01-17.53.48:025][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Starter_Music_Cue.uasset" to "../../../../../GIT/UnrealEngine-PJ1-ShootThemUp/PJ1_ShootThemUp/Content/StarterContent/Audio/Starter_Music_Cue.uasset"
[2023.02.01-17.53.48:028][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Starter_Wind05.uasset" to "../../../../../GIT/UnrealEngine-PJ1-ShootThemUp/PJ1_ShootThemUp/Content/StarterContent/Audio/Starter_Wind05.uasset"
[2023.02.01-17.53.48:031][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Starter_Wind06.uasset" to "../../../../../GIT/UnrealEngine-PJ1-ShootThemUp/PJ1_ShootThemUp/Content/StarterContent/Audio/Starter_Wind06.uasset"
[2023.02.01-17.53.48:032][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Steam01.uasset" to "../../../../../GIT/UnrealEngine-PJ1-ShootThemUp/PJ1_ShootThemUp/Content/StarterContent/Audio/Steam01.uasset"
[2023.02.01-17.53.48:033][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Steam01_Cue.uasset" to "../../../../../GIT/UnrealEngine-PJ1-ShootThemUp/PJ1_ShootThemUp/Content/StarterContent/Audio/Steam01_Cue.uasset"
[2023.02.01-17.53.48:034][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Maps/Advanced_Lighting.umap" to "../../../../../GIT/UnrealEngine-PJ1-ShootThemUp/PJ1_ShootThemUp/Content/StarterContent/Maps/Advanced_Lighting.umap"
[2023.02.01-17.53.48:037][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Maps/Advanced_Lighting_BuiltData.uasset" to "../../../../../GIT/UnrealEngine-PJ1-ShootThemUp/PJ1_ShootThemUp/Content/StarterContent/Maps/Advanced_Lighting_BuiltData.uasset"
[2023.02.01-17.53.48:038][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Maps/Minimal_Default.umap" to "../../../../../GIT/UnrealEngine-PJ1-ShootThemUp/PJ1_ShootThemUp/Content/StarterContent/Maps/Minimal_Default.umap"
